House_number,Date,Energy Demand
9,25-05-2018,27.69
9,26-05-2018,23.212
9,27-05-2018,19.946
9,28-05-2018,21.363
9,29-05-2018,22.11
9,30-05-2018,22.211
9,31-05-2018,24.183
9,01-06-2018,19.596
9,02-06-2018,27.1
9,03-06-2018,16.095
9,04-06-2018,19.05
9,05-06-2018,20.627
9,06-06-2018,20.202
9,07-06-2018,16.946
9,08-06-2018,18.8
9,09-06-2018,25.876
9,10-06-2018,20.98
9,11-06-2018,21.477
9,12-06-2018,21.048
9,13-06-2018,15.562
9,14-06-2018,16.133
9,15-06-2018,27.884
9,16-06-2018,19.831
9,17-06-2018,25.371
9,18-06-2018,24.368
9,19-06-2018,23.776
9,20-06-2018,24.992
9,21-06-2018,22.003
9,22-06-2018,26.054
9,23-06-2018,25.17
9,24-06-2018,23.619
9,25-06-2018,20.058
9,26-06-2018,23.668
9,27-06-2018,20.949
9,28-06-2018,23.471
9,29-06-2018,25.204
9,30-06-2018,29.154
9,01-07-2018,22.022
9,02-07-2018,21.774
9,03-07-2018,27.875
9,04-07-2018,22.967
9,05-07-2018,22.592
9,06-07-2018,21.735
9,07-07-2018,24.973
9,08-07-2018,19.37
9,09-07-2018,25.515
9,10-07-2018,17.936
9,11-07-2018,22.13
9,12-07-2018,25.843
9,13-07-2018,21.873
9,14-07-2018,25.269
9,15-07-2018,24.837
9,16-07-2018,22.594
9,17-07-2018,18.047
9,18-07-2018,20.88
9,19-07-2018,16.148
9,20-07-2018,23.85
9,21-07-2018,24.305
9,22-07-2018,22.06
9,23-07-2018,23.043
9,24-07-2018,23.918
9,25-07-2018,24.057
9,26-07-2018,21.352
9,27-07-2018,27.157
9,28-07-2018,18.876
9,29-07-2018,20.489
9,30-07-2018,18.018
9,31-07-2018,19.846
9,01-08-2018,19.455
9,02-08-2018,21.118
9,03-08-2018,20.977
9,04-08-2018,26.291
9,05-08-2018,25.365
9,06-08-2018,21.346
9,07-08-2018,20.586
9,08-08-2018,21.829
9,09-08-2018,26.059
9,10-08-2018,24.39
9,11-08-2018,26.131
9,12-08-2018,22.506
9,13-08-2018,21.278
9,14-08-2018,24.238
9,15-08-2018,24.677
9,16-08-2018,24.235
9,17-08-2018,28.343
9,18-08-2018,22.021
9,19-08-2018,21.577
9,20-08-2018,18.242
9,21-08-2018,27.401
9,22-08-2018,22.159
9,23-08-2018,25.64
9,24-08-2018,24.508
9,25-08-2018,28.195
9,26-08-2018,17.262
9,27-08-2018,23.156
9,28-08-2018,21.707
9,29-08-2018,21.601
9,30-08-2018,25.315
9,31-08-2018,24.078
9,01-09-2018,25.716
9,02-09-2018,19.293
9,03-09-2018,20.359
9,04-09-2018,20.354
9,05-09-2018,20.527
9,06-09-2018,21.778
9,07-09-2018,21.214
9,08-09-2018,28.668
9,09-09-2018,27.347
9,10-09-2018,23.136
9,11-09-2018,20.567
9,12-09-2018,21.78
9,13-09-2018,18.856
9,14-09-2018,26.481
9,15-09-2018,29.873
9,16-09-2018,24.409
9,17-09-2018,22.797
9,18-09-2018,24.076
9,19-09-2018,27.359
9,20-09-2018,22.956
9,21-09-2018,20.528
9,22-09-2018,15.62
9,23-09-2018,21.563
9,24-09-2018,19.117
9,25-09-2018,27.542
9,26-09-2018,24.95
9,27-09-2018,25.274
9,28-09-2018,25.138
9,29-09-2018,27.874
9,30-09-2018,24.934
9,01-10-2018,23.874
9,02-10-2018,26.938
9,03-10-2018,20.121
9,04-10-2018,22.595
9,05-10-2018,28.805
9,06-10-2018,28.082
9,07-10-2018,32.802
9,08-10-2018,21.704
9,09-10-2018,16.38
9,10-10-2018,23.667
9,11-10-2018,15.59
9,12-10-2018,20.053
9,13-10-2018,24.649
9,14-10-2018,22.794
9,15-10-2018,21.095
9,16-10-2018,22.618
9,17-10-2018,21.469
9,18-10-2018,24.991
9,19-10-2018,17.64
9,20-10-2018,18.445
9,21-10-2018,22.498
9,22-10-2018,23.005
9,23-10-2018,26.287
9,24-10-2018,24.267
9,25-10-2018,26.907
9,26-10-2018,21.745
9,27-10-2018,27.728
9,28-10-2018,27.718
9,29-10-2018,24.686
9,30-10-2018,23.264
9,31-10-2018,26.515
9,01-11-2018,20.312
9,02-11-2018,23.615
9,03-11-2018,22.99
9,04-11-2018,26.398
9,05-11-2018,22.832
9,06-11-2018,20.659
9,07-11-2018,20.566
9,08-11-2018,18.387
9,09-11-2018,26.073
9,10-11-2018,25.213
9,11-11-2018,22.255
9,12-11-2018,26.179
9,13-11-2018,24.567
9,14-11-2018,20.951
9,15-11-2018,22.314
9,16-11-2018,32.49
9,17-11-2018,22.769
9,18-11-2018,25.981
9,19-11-2018,29.948
9,20-11-2018,26.736
9,21-11-2018,42.419
9,22-11-2018,20.543
9,23-11-2018,24.878
9,24-11-2018,28.235
9,25-11-2018,23.42
9,26-11-2018,24.602
9,27-11-2018,20.467
9,28-11-2018,26.653
9,29-11-2018,19.139
9,30-11-2018,23.754
9,01-12-2018,21.273
9,02-12-2018,30.828
9,03-12-2018,28.344
9,04-12-2018,28.846
9,05-12-2018,25.141
9,06-12-2018,23.668
9,07-12-2018,28.249
9,08-12-2018,32.664
9,09-12-2018,36.45
9,10-12-2018,34.499
9,11-12-2018,35.264
9,12-12-2018,21.423
9,13-12-2018,33.954
9,14-12-2018,34.104
9,15-12-2018,39.112
9,16-12-2018,36.598
9,17-12-2018,33.791
9,18-12-2018,31.983
9,19-12-2018,32.667
9,20-12-2018,31.657
9,21-12-2018,39.177
9,22-12-2018,35.666
9,23-12-2018,34.399
9,24-12-2018,47.41
9,25-12-2018,64.349
9,26-12-2018,43.371
9,27-12-2018,46.52
9,28-12-2018,46.574
9,29-12-2018,38.418
9,30-12-2018,43.869
9,31-12-2018,38.104
9,01-01-2019,47.987
9,02-01-2019,33.726
9,03-01-2019,36.564
9,04-01-2019,32.104
9,05-01-2019,29.816
9,06-01-2019,35.446
9,07-01-2019,37.384
9,08-01-2019,41.089
9,09-01-2019,28.974
9,10-01-2019,39.94
9,11-01-2019,36.296
9,12-01-2019,33.529
9,13-01-2019,31.026
9,14-01-2019,39.932
9,15-01-2019,28.28
9,16-01-2019,28.589
9,17-01-2019,27.505
9,18-01-2019,25.794
9,19-01-2019,34.921
9,20-01-2019,27.044
9,21-01-2019,30.884
9,22-01-2019,24.227
9,23-01-2019,22.562
9,24-01-2019,20.491
9,25-01-2019,24.15
9,26-01-2019,36.138
9,27-01-2019,26.127
9,28-01-2019,23.327
9,29-01-2019,22.789
9,30-01-2019,26.775
9,31-01-2019,21.574
9,01-02-2019,34.712
9,02-02-2019,25.809
9,03-02-2019,27.864
9,04-02-2019,26.777
9,05-02-2019,24.669
9,06-02-2019,19.428
9,07-02-2019,23.887
9,08-02-2019,24.664
9,09-02-2019,25.299
9,10-02-2019,25.253
9,11-02-2019,27.474
9,12-02-2019,30.457
9,13-02-2019,25.68
9,14-02-2019,24.431
9,15-02-2019,25.776
9,16-02-2019,27.921
9,17-02-2019,32.139
9,18-02-2019,33.683
9,19-02-2019,30.478
9,20-02-2019,22.324
9,21-02-2019,26.923
9,22-02-2019,29.329
9,23-02-2019,38.075
9,24-02-2019,24.592
9,25-02-2019,28.281
9,26-02-2019,25.162
9,27-02-2019,21.725
9,28-02-2019,0.552
10,22-10-2017,20.539
10,23-10-2017,19.841
10,24-10-2017,23.914
10,25-10-2017,17.679
10,26-10-2017,22.879
10,27-10-2017,19.746
10,28-10-2017,26.747
10,29-10-2017,19.003
10,30-10-2017,21.339
10,31-10-2017,12.528
10,01-11-2017,17.357
10,02-11-2017,23.475
10,03-11-2017,14.557
10,04-11-2017,26.604
10,05-11-2017,17.395
10,06-11-2017,17.799
10,07-11-2017,21.181
10,08-11-2017,21.815
10,09-11-2017,17.052
10,10-11-2017,17.824
10,11-11-2017,15.568
10,12-11-2017,20.715
10,13-11-2017,19.539
10,14-11-2017,16.78
10,15-11-2017,22.265
10,16-11-2017,14.194
10,17-11-2017,16.759
10,18-11-2017,28.342
10,19-11-2017,16.694
10,20-11-2017,21.106
10,21-11-2017,21.012
10,22-11-2017,19.592
10,23-11-2017,25.656
10,24-11-2017,20.603
10,25-11-2017,25.896
10,26-11-2017,19.918
10,27-11-2017,14.045
10,28-11-2017,17.105
10,29-11-2017,15.764
10,30-11-2017,19.012
10,01-12-2017,15.743
10,02-12-2017,22.121
10,03-12-2017,19.839
10,04-12-2017,17.818
10,05-12-2017,22.164
10,06-12-2017,24.063
10,07-12-2017,20.955
10,08-12-2017,19.617
10,09-12-2017,20.736
10,10-12-2017,16.373
10,11-12-2017,28.081
10,12-12-2017,17.445
10,13-12-2017,25.094
10,14-12-2017,22.93
10,15-12-2017,17.735
10,16-12-2017,23.515
10,17-12-2017,17.391
10,18-12-2017,18.785
10,19-12-2017,19.802
10,20-12-2017,21.969
10,21-12-2017,18.677
10,22-12-2017,18.833
10,23-12-2017,19.42
10,24-12-2017,20.229
10,25-12-2017,24.741
10,26-12-2017,24.74
10,27-12-2017,17.842
10,28-12-2017,19.866
10,29-12-2017,18.309
10,30-12-2017,18.527
10,31-12-2017,19.363
10,01-01-2018,17.339
10,02-01-2018,14.777
10,03-01-2018,19.953
10,04-01-2018,15.893
10,05-01-2018,19.871
10,06-01-2018,21.875
10,07-01-2018,19.032
10,08-01-2018,25.768
10,09-01-2018,15.617
10,10-01-2018,21.296
10,11-01-2018,16.814
10,12-01-2018,15.695
10,13-01-2018,22.886
10,14-01-2018,22.92
10,15-01-2018,19.359
10,16-01-2018,16.358
10,17-01-2018,18.846
10,18-01-2018,22.986
10,19-01-2018,19.022
10,20-01-2018,25.066
10,21-01-2018,18.954
10,22-01-2018,19.458
10,23-01-2018,17.549
10,24-01-2018,27.392
10,25-01-2018,16.211
10,26-01-2018,18.343
10,27-01-2018,23.119
10,28-01-2018,19.863
10,29-01-2018,22.125
10,30-01-2018,17.68
10,31-01-2018,23.134
10,01-02-2018,16.628
10,02-02-2018,15.431
10,03-02-2018,21.655
10,04-02-2018,16.217
10,05-02-2018,21.108
10,06-02-2018,14.819
10,07-02-2018,18.099
10,08-02-2018,20.861
10,09-02-2018,14.366
10,10-02-2018,18.34
10,11-02-2018,24.466
10,12-02-2018,20.382
10,13-02-2018,15.697
10,14-02-2018,17.069
10,15-02-2018,18.504
10,16-02-2018,17.477
10,17-02-2018,16.54
10,18-02-2018,13.625
10,19-02-2018,18.252
10,20-02-2018,25.425
10,21-02-2018,18.871
10,22-02-2018,12.513
10,23-02-2018,18.986
10,24-02-2018,19.743
10,25-02-2018,20.248
10,26-02-2018,21.825
10,27-02-2018,15.723
10,28-02-2018,20.396
10,01-03-2018,15.724
10,02-03-2018,19.824
10,03-03-2018,15.518
10,04-03-2018,19.573
10,05-03-2018,18.066
10,06-03-2018,14.46
10,07-03-2018,21.718
10,08-03-2018,21.442
10,09-03-2018,14.425
10,10-03-2018,22.042
10,11-03-2018,20.145
10,12-03-2018,16.34
10,13-03-2018,15.658
10,14-03-2018,21.163
10,15-03-2018,17.2
10,16-03-2018,19.171
10,17-03-2018,22.526
10,18-03-2018,17.068
10,19-03-2018,19.105
10,20-03-2018,16.296
10,21-03-2018,16.81
10,22-03-2018,16.164
10,23-03-2018,25.17
10,24-03-2018,15.826
10,25-03-2018,14.424
10,26-03-2018,23.689
10,27-03-2018,14.004
10,28-03-2018,16.694
10,29-03-2018,19.76
10,30-03-2018,13.125
10,31-03-2018,23.452
10,01-04-2018,13.809
10,02-04-2018,20.992
10,03-04-2018,14.773
10,04-04-2018,15.004
10,05-04-2018,18.108
10,06-04-2018,16.435
10,07-04-2018,18.993
10,08-04-2018,15.247
10,09-04-2018,14.741
10,10-04-2018,10.568
10,11-04-2018,19.796
10,12-04-2018,13.324
10,13-04-2018,14.49
10,14-04-2018,18.539
10,15-04-2018,12.84
10,16-04-2018,12.416
10,17-04-2018,15.397
10,18-04-2018,19.056
10,19-04-2018,14.255
10,20-04-2018,23.137
10,21-04-2018,14.137
10,22-04-2018,16.823
10,23-04-2018,10.761
10,24-04-2018,16.833
10,25-04-2018,10.423
10,26-04-2018,17.425
10,27-04-2018,13.427
10,28-04-2018,15.835
10,29-04-2018,17.591
10,30-04-2018,13.451
10,01-05-2018,16.059
10,02-05-2018,16.093
10,03-05-2018,13.714
10,04-05-2018,15.849
10,05-05-2018,22.199
10,06-05-2018,12.794
10,07-05-2018,21.095
10,08-05-2018,13.405
10,09-05-2018,15.746
10,10-05-2018,13.439
10,11-05-2018,15.114
10,12-05-2018,20.467
10,13-05-2018,14.794
10,14-05-2018,19.291
10,15-05-2018,15.499
10,16-05-2018,13.286
10,17-05-2018,13.014
10,18-05-2018,17.981
10,19-05-2018,14.58
10,20-05-2018,14.774
10,21-05-2018,15.97
10,22-05-2018,13.621
10,23-05-2018,18.883
10,24-05-2018,16.143
10,25-05-2018,14.643
10,26-05-2018,19.13
10,27-05-2018,14.181
10,28-05-2018,12.243
10,29-05-2018,17.316
10,30-05-2018,11.76
10,31-05-2018,14.259
10,01-06-2018,15.648
10,02-06-2018,23.3
10,03-06-2018,13.986
10,04-06-2018,12.143
10,05-06-2018,14.77
10,06-06-2018,11.886
10,07-06-2018,6.918
10,08-06-2018,4.56
10,09-06-2018,8.093
10,10-06-2018,7.682
10,11-06-2018,14.861
10,12-06-2018,12.588
10,13-06-2018,15.966
10,14-06-2018,9.108
10,15-06-2018,15.624
10,16-06-2018,14.07
10,17-06-2018,18.164
10,18-06-2018,15.416
10,19-06-2018,15.283
10,20-06-2018,18.992
10,21-06-2018,19.718
10,22-06-2018,16.882
10,23-06-2018,14.312
10,24-06-2018,11.434
10,25-06-2018,14.099
10,26-06-2018,9.366
10,27-06-2018,14.551
10,28-06-2018,9.324
10,29-06-2018,11.696
10,30-06-2018,11.883
10,01-07-2018,12.889
10,02-07-2018,5.732
10,03-07-2018,11.961
10,04-07-2018,15.229
10,05-07-2018,9.494
10,06-07-2018,9.745
10,07-07-2018,10.341
10,08-07-2018,10.565
10,09-07-2018,10.783
10,10-07-2018,10.115
10,11-07-2018,9.794
10,12-07-2018,7.559
10,13-07-2018,10.762
10,14-07-2018,12.297
10,15-07-2018,9.596
10,16-07-2018,8.216
10,17-07-2018,12.854
10,18-07-2018,10.505
10,19-07-2018,11.749
10,20-07-2018,11.136
10,21-07-2018,9.805
10,22-07-2018,11.113
10,23-07-2018,14.845
10,24-07-2018,9.744
10,25-07-2018,12.166
10,26-07-2018,6
10,27-07-2018,11.252
10,28-07-2018,10.076
10,29-07-2018,11.365
10,30-07-2018,12.612
10,31-07-2018,10.396
10,01-08-2018,9.505
10,02-08-2018,13.149
10,03-08-2018,13.754
10,04-08-2018,10.887
10,05-08-2018,9.491
10,06-08-2018,10.947
10,07-08-2018,8.861
10,08-08-2018,12.661
10,09-08-2018,7.172
10,10-08-2018,13.159
10,11-08-2018,9.213
10,12-08-2018,11.458
10,13-08-2018,11.076
10,14-08-2018,10.56
10,15-08-2018,9.986
10,16-08-2018,11.47
10,17-08-2018,10.411
10,18-08-2018,10.224
10,19-08-2018,9.38
10,20-08-2018,12.29
10,21-08-2018,9.326
10,22-08-2018,11.444
10,23-08-2018,11.854
10,24-08-2018,10.847
10,25-08-2018,10.725
10,26-08-2018,13.039
10,27-08-2018,9.206
10,28-08-2018,10.926
10,29-08-2018,10.459
10,30-08-2018,8.44
10,31-08-2018,10.741
10,01-09-2018,7.435
10,02-09-2018,8.515
10,03-09-2018,9.679
10,04-09-2018,10.266
10,05-09-2018,13.478
10,06-09-2018,8.425
10,07-09-2018,8.706
10,08-09-2018,11.61
10,09-09-2018,8.74
10,10-09-2018,10.25
10,11-09-2018,8.35
10,12-09-2018,12.513
10,13-09-2018,12.844
10,14-09-2018,10.883
10,15-09-2018,13.804
10,16-09-2018,13.251
10,17-09-2018,10.33
10,18-09-2018,11.68
10,19-09-2018,15.41
10,20-09-2018,10.949
10,21-09-2018,11.901
10,22-09-2018,13.644
10,23-09-2018,14.85
10,24-09-2018,9.867
10,25-09-2018,9.891
10,26-09-2018,12.18
10,27-09-2018,7.538
10,28-09-2018,9.545
10,29-09-2018,12.295
10,30-09-2018,13.836
10,01-10-2018,9.59
10,02-10-2018,10.36
10,03-10-2018,13.548
10,04-10-2018,13.912
10,05-10-2018,10.984
10,06-10-2018,10.041
10,07-10-2018,11.389
10,08-10-2018,11.382
10,09-10-2018,12.283
10,10-10-2018,16.596
10,11-10-2018,12.13
10,12-10-2018,11.292
10,13-10-2018,12.43
10,14-10-2018,14.289
10,15-10-2018,10.711
10,16-10-2018,13.007
10,17-10-2018,15.267
10,18-10-2018,10.203
10,19-10-2018,14.143
10,20-10-2018,13.022
10,21-10-2018,10.738
10,22-10-2018,11.858
10,23-10-2018,9.56
10,24-10-2018,13.463
10,25-10-2018,12.381
10,26-10-2018,10.994
10,27-10-2018,20.061
10,28-10-2018,12.545
10,29-10-2018,9.109
10,30-10-2018,10.333
10,31-10-2018,8.009
10,01-11-2018,12.71
10,02-11-2018,11.629
10,03-11-2018,15.237
10,04-11-2018,11.782
10,05-11-2018,12.19
10,06-11-2018,14.525
10,07-11-2018,12.659
10,08-11-2018,10.716
10,09-11-2018,14.057
10,10-11-2018,13.48
10,11-11-2018,13.343
10,12-11-2018,12.946
10,13-11-2018,11.052
10,14-11-2018,13.81
10,15-11-2018,8.532
10,16-11-2018,14.954
10,17-11-2018,13.446
10,18-11-2018,12.33
10,19-11-2018,10.016
10,20-11-2018,10.929
10,21-11-2018,16.456
10,22-11-2018,9.658
10,23-11-2018,13.722
10,24-11-2018,16.829
10,25-11-2018,17.867
10,26-11-2018,11.823
10,27-11-2018,10.769
10,28-11-2018,15.931
10,29-11-2018,11.284
10,30-11-2018,13.029
10,01-12-2018,10.468
10,02-12-2018,11.654
10,03-12-2018,16.617
10,04-12-2018,13.976
10,05-12-2018,16.345
10,06-12-2018,11.725
10,07-12-2018,15.984
10,08-12-2018,15.797
10,09-12-2018,13.642
10,10-12-2018,16.177
10,11-12-2018,13.191
10,12-12-2018,19.415
10,13-12-2018,13.451
10,14-12-2018,8.88
10,15-12-2018,13.958
10,16-12-2018,20.117
10,17-12-2018,10.721
10,18-12-2018,15.939
10,19-12-2018,15.046
10,20-12-2018,12.108
10,21-12-2018,8.404
10,22-12-2018,12.402
10,23-12-2018,9.198
10,24-12-2018,12.29
10,25-12-2018,17.011
10,26-12-2018,15.156
10,27-12-2018,16.139
10,28-12-2018,13.47
10,29-12-2018,16.542
10,30-12-2018,11.171
10,31-12-2018,18.437
10,01-01-2019,19.43
10,02-01-2019,13.334
10,03-01-2019,12.786
10,04-01-2019,19.202
10,05-01-2019,14.506
10,06-01-2019,14.116
10,07-01-2019,13.097
10,08-01-2019,11.81
10,09-01-2019,13.781
10,10-01-2019,11.857
10,11-01-2019,13.999
10,12-01-2019,13.219
10,13-01-2019,15.034
10,14-01-2019,9.951
10,15-01-2019,15.133
10,16-01-2019,14.75
10,17-01-2019,19.396
10,18-01-2019,16.033
10,19-01-2019,10.41
10,20-01-2019,11.221
10,21-01-2019,15.741
10,22-01-2019,12.711
10,23-01-2019,13.424
10,24-01-2019,14.058
10,25-01-2019,9.449
10,26-01-2019,21.528
10,27-01-2019,14.45
10,28-01-2019,13.964
10,29-01-2019,13.338
10,30-01-2019,13.073
10,31-01-2019,12.702
10,01-02-2019,13.427
10,02-02-2019,13.037
10,03-02-2019,12.513
10,04-02-2019,16.411
10,05-02-2019,14.42
10,06-02-2019,17.165
10,07-02-2019,13.786
10,08-02-2019,10.812
10,09-02-2019,11.969
10,10-02-2019,11.108
10,11-02-2019,11.929
10,12-02-2019,14.197
10,13-02-2019,12.376
10,14-02-2019,10.361
10,15-02-2019,10.425
10,16-02-2019,9.52
10,17-02-2019,10.839
10,18-02-2019,15.023
10,19-02-2019,15.643
10,20-02-2019,12.124
10,21-02-2019,10.123
10,22-02-2019,10.826
10,23-02-2019,13.393
10,24-02-2019,21.518
10,25-02-2019,7.017
10,26-02-2019,10.203
10,27-02-2019,11.553
10,28-02-2019,0.224
11,02-10-2017,3.147
11,03-10-2017,1.517
11,04-10-2017,1.204
11,05-10-2017,1.153
11,06-10-2017,1.108
11,07-10-2017,1.161
11,08-10-2017,1.158
11,09-10-2017,1.152
11,10-10-2017,1.117
11,11-10-2017,1.197
11,12-10-2017,1.168
11,13-10-2017,1.158
11,14-10-2017,1.139
11,15-10-2017,1.15
11,16-10-2017,1.14
11,17-10-2017,1.123
11,18-10-2017,1.16
11,19-10-2017,1.178
11,20-10-2017,1.209
11,21-10-2017,1.137
11,22-10-2017,1.181
11,23-10-2017,2.884
11,24-10-2017,1.238
11,25-10-2017,1.224
11,26-10-2017,1.173
11,27-10-2017,1.049
11,28-10-2017,0.979
11,29-10-2017,1.007
11,30-10-2017,1.101
11,31-10-2017,1.066
11,01-11-2017,1.059
11,02-11-2017,1.029
11,03-11-2017,1.073
11,04-11-2017,5.407
11,05-11-2017,6.762
11,06-11-2017,5.672
11,07-11-2017,5.404
11,08-11-2017,5.61
11,09-11-2017,7.576
11,10-11-2017,5.403
11,11-11-2017,5.607
11,12-11-2017,10.661
11,13-11-2017,5.263
11,14-11-2017,6.218
11,15-11-2017,5.172
11,16-11-2017,7.262
11,17-11-2017,6.042
11,18-11-2017,6.817
11,19-11-2017,11.014
11,20-11-2017,9.793
11,21-11-2017,9.141
11,22-11-2017,4.569
11,23-11-2017,1.178
11,24-11-2017,1.084
11,25-11-2017,1.087
11,26-11-2017,1.197
11,27-11-2017,1.078
11,28-11-2017,1.12
11,29-11-2017,1.015
11,30-11-2017,0.993
11,01-12-2017,4.081
11,02-12-2017,0.929
11,03-12-2017,0.935
11,04-12-2017,0.964
11,05-12-2017,0.97
11,06-12-2017,0.961
11,07-12-2017,0.902
11,08-12-2017,0.944
11,09-12-2017,1.008
11,10-12-2017,0.988
11,11-12-2017,0.919
11,12-12-2017,0.934
11,13-12-2017,0.871
11,14-12-2017,0.863
11,15-12-2017,0.954
11,16-12-2017,1.064
11,17-12-2017,0.996
11,18-12-2017,1.106
11,19-12-2017,1.009
11,20-12-2017,1.039
11,21-12-2017,1.124
11,22-12-2017,1.117
11,23-12-2017,1.192
11,24-12-2017,1.113
11,25-12-2017,1.184
11,26-12-2017,1.127
11,27-12-2017,1.137
11,28-12-2017,1.058
11,29-12-2017,1.123
11,30-12-2017,1.105
11,31-12-2017,1.063
11,01-01-2018,1.071
11,02-01-2018,1.059
11,03-01-2018,1.093
11,04-01-2018,1.079
11,05-01-2018,1.092
11,06-01-2018,1.184
11,07-01-2018,1.05
11,08-01-2018,1.093
11,09-01-2018,1.182
11,10-01-2018,1.039
11,11-01-2018,1.049
11,12-01-2018,0.916
11,13-01-2018,0.922
11,14-01-2018,0.977
11,15-01-2018,0.843
11,16-01-2018,0.919
11,17-01-2018,0.856
11,18-01-2018,0.811
11,19-01-2018,0.831
11,20-01-2018,0.827
11,21-01-2018,1.454
11,22-01-2018,4.151
11,23-01-2018,5.451
11,24-01-2018,9.32
11,25-01-2018,3.826
11,26-01-2018,3.617
11,27-01-2018,6.041
11,28-01-2018,0.906
11,29-01-2018,1.015
11,30-01-2018,1.062
11,31-01-2018,1.061
11,01-02-2018,1.076
11,02-02-2018,1.07
11,03-02-2018,0.933
11,04-02-2018,1.079
11,05-02-2018,1.041
11,06-02-2018,1.002
11,07-02-2018,0.987
11,08-02-2018,0.901
11,09-02-2018,0.959
11,10-02-2018,0.937
11,11-02-2018,0.914
11,12-02-2018,0.868
11,13-02-2018,0.788
11,14-02-2018,0.929
11,15-02-2018,2.613
11,16-02-2018,0.961
11,17-02-2018,0.98
11,18-02-2018,0.97
11,19-02-2018,0.995
11,20-02-2018,0.951
11,21-02-2018,0.948
11,22-02-2018,0.831
11,23-02-2018,0.874
11,24-02-2018,0.879
11,25-02-2018,0.869
11,26-02-2018,0.862
11,27-02-2018,0.849
11,28-02-2018,0.918
11,01-03-2018,0.928
11,02-03-2018,0.942
11,03-03-2018,0.884
11,04-03-2018,0.889
11,05-03-2018,0.975
11,06-03-2018,1.042
11,07-03-2018,1.08
11,08-03-2018,1.125
11,09-03-2018,1.118
11,10-03-2018,1.052
11,11-03-2018,0.977
11,12-03-2018,0.868
11,13-03-2018,0.915
11,14-03-2018,0.861
11,15-03-2018,0.976
11,16-03-2018,0.893
11,17-03-2018,1.014
11,18-03-2018,0.933
11,19-03-2018,0.99
11,20-03-2018,0.914
11,21-03-2018,0.924
11,22-03-2018,3.892
11,23-03-2018,5.177
11,24-03-2018,6.432
11,25-03-2018,4.203
11,26-03-2018,6.956
11,27-03-2018,5.05
11,28-03-2018,4.309
11,29-03-2018,8.891
11,30-03-2018,4.488
11,31-03-2018,4.666
11,01-04-2018,5.914
11,02-04-2018,5.285
11,03-04-2018,5.963
11,04-04-2018,4.792
11,05-04-2018,4.639
11,06-04-2018,7.626
11,07-04-2018,5.352
11,08-04-2018,4.789
11,09-04-2018,4.91
11,10-04-2018,4.747
11,11-04-2018,6.363
11,12-04-2018,7.402
11,13-04-2018,5.895
11,14-04-2018,5.224
11,15-04-2018,2.811
11,16-04-2018,1.35
11,17-04-2018,1.199
11,18-04-2018,1.354
11,19-04-2018,1.185
11,20-04-2018,1.213
11,21-04-2018,1.306
11,22-04-2018,1.237
11,23-04-2018,1.3
11,24-04-2018,1.332
11,25-04-2018,1.47
11,26-04-2018,1.413
11,27-04-2018,1.306
11,28-04-2018,1.269
11,29-04-2018,1.202
11,30-04-2018,1.249
11,01-05-2018,1.272
11,02-05-2018,1.31
11,03-05-2018,1.307
11,04-05-2018,1.405
11,05-05-2018,1.368
11,06-05-2018,1.476
11,07-05-2018,1.377
11,08-05-2018,1.517
11,09-05-2018,1.334
11,10-05-2018,1.378
11,11-05-2018,1.315
11,12-05-2018,1.246
11,13-05-2018,1.377
11,14-05-2018,1.327
11,15-05-2018,1.203
11,16-05-2018,1.29
11,17-05-2018,1.268
11,18-05-2018,1.301
11,19-05-2018,1.37
11,20-05-2018,1.353
11,21-05-2018,1.244
11,22-05-2018,1.218
11,23-05-2018,1.181
11,24-05-2018,1.008
11,25-05-2018,0.949
11,26-05-2018,0.94
11,27-05-2018,1.017
11,28-05-2018,1.017
11,29-05-2018,0.97
11,30-05-2018,0.978
11,31-05-2018,1.047
11,01-06-2018,1.016
11,02-06-2018,0.98
11,03-06-2018,1.094
11,04-06-2018,1.033
11,05-06-2018,1.156
11,06-06-2018,1.104
11,07-06-2018,1.108
11,08-06-2018,1.057
11,09-06-2018,1.088
11,10-06-2018,1.089
11,11-06-2018,1.023
11,12-06-2018,1.106
11,13-06-2018,1.08
11,14-06-2018,1.056
11,15-06-2018,1.074
11,16-06-2018,1.074
11,17-06-2018,1.102
11,18-06-2018,1.078
11,19-06-2018,1.173
11,20-06-2018,1.229
11,21-06-2018,1.292
11,22-06-2018,1.147
11,23-06-2018,1.22
11,24-06-2018,1.12
11,25-06-2018,1.126
11,26-06-2018,1.134
11,27-06-2018,1.151
11,28-06-2018,1.174
11,29-06-2018,1.168
11,30-06-2018,1.22
11,01-07-2018,1.333
11,02-07-2018,1.208
11,03-07-2018,1.253
11,04-07-2018,1.252
11,05-07-2018,1.208
11,06-07-2018,1.251
11,07-07-2018,1.444
11,08-07-2018,1.416
11,09-07-2018,1.404
11,10-07-2018,1.392
11,11-07-2018,1.373
11,12-07-2018,1.305
11,13-07-2018,1.338
11,14-07-2018,1.481
11,15-07-2018,1.551
11,16-07-2018,1.694
11,17-07-2018,1.699
11,18-07-2018,1.802
11,19-07-2018,1.689
11,20-07-2018,1.581
11,21-07-2018,1.632
11,22-07-2018,1.521
11,23-07-2018,1.815
11,24-07-2018,1.662
11,25-07-2018,1.657
11,26-07-2018,1.713
11,27-07-2018,1.651
11,28-07-2018,1.516
11,29-07-2018,1.505
